ID,Translation-English
K645,http://wordnet-rdf.princeton.edu/wn31/201576346-v
K645,http://wordnet-rdf.princeton.edu/wn31/202059191-v
K649,http://wordnet-rdf.princeton.edu/wn31/104117162-n
K651,http://wordnet-rdf.princeton.edu/wn31/107952985-n
K652,http://wordnet-rdf.princeton.edu/wn31/107952503-n
K655,http://wordnet-rdf.princeton.edu/wn31/107416560-n
K655,http://wordnet-rdf.princeton.edu/wn31/107417630-n
K655,http://wordnet-rdf.princeton.edu/wn31/107431643-n
K659,http://wordnet-rdf.princeton.edu/wn31/107417900-n
K663,http://wordnet-rdf.princeton.edu/wn31/105021492-n
K663,http://wordnet-rdf.princeton.edu/wn31/109374305-n
K663,http://wordnet-rdf.princeton.edu/wn31/109585833-n
K663,http://wordnet-rdf.princeton.edu/wn31/114669524-n
K663,http://wordnet-rdf.princeton.edu/wn31/300346106-s
K671,http://wordnet-rdf.princeton.edu/wn31/114879875-n
K675,http://wordnet-rdf.princeton.edu/wn31/107943752-n
K675,http://wordnet-rdf.princeton.edu/wn31/107952788-n
K676,http://wordnet-rdf.princeton.edu/wn31/114870687-n
K684,http://wordnet-rdf.princeton.edu/wn31/102515986-n
K684,http://wordnet-rdf.princeton.edu/wn31/114871673-n
K690,http://wordnet-rdf.princeton.edu/wn31/115033893-n
K695,http://wordnet-rdf.princeton.edu/wn31/109498422-n
K708,http://wordnet-rdf.princeton.edu/wn31/301052675-s
K708,http://wordnet-rdf.princeton.edu/wn31/301580944-s
K728,http://wordnet-rdf.princeton.edu/wn31/102005691-n
K728,http://wordnet-rdf.princeton.edu/wn31/109789602-n
K738,http://wordnet-rdf.princeton.edu/wn31/106535344-n
K739,http://wordnet-rdf.princeton.edu/wn31/102672515-n
K739,http://wordnet-rdf.princeton.edu/wn31/108294726-n
K739,http://wordnet-rdf.princeton.edu/wn31/108296219-n
K739,http://wordnet-rdf.princeton.edu/wn31/108297045-n
K740,http://wordnet-rdf.princeton.edu/wn31/100589510-n
K740,http://wordnet-rdf.princeton.edu/wn31/109778400-n
K740,http://wordnet-rdf.princeton.edu/wn31/300865905-s
K740,http://wordnet-rdf.princeton.edu/wn31/302091054-s
K743,http://wordnet-rdf.princeton.edu/wn31/108291844-n
K743,http://wordnet-rdf.princeton.edu/wn31/109778400-n
K743,http://wordnet-rdf.princeton.edu/wn31/109778642-n
K743,http://wordnet-rdf.princeton.edu/wn31/109778832-n
K744,http://wordnet-rdf.princeton.edu/wn31/105162859-n
K744,http://wordnet-rdf.princeton.edu/wn31/105619057-n
K744,http://wordnet-rdf.princeton.edu/wn31/105622930-n
K744,http://wordnet-rdf.princeton.edu/wn31/105625839-n
K744,http://wordnet-rdf.princeton.edu/wn31/105629979-n
K744,http://wordnet-rdf.princeton.edu/wn31/105641705-n
K744,http://wordnet-rdf.princeton.edu/wn31/106788939-n
K744,http://wordnet-rdf.princeton.edu/wn31/110782010-n
K747,http://wordnet-rdf.princeton.edu/wn31/105917114-n
K758,http://wordnet-rdf.princeton.edu/wn31/105660438-n
K758,http://wordnet-rdf.princeton.edu/wn31/105992539-n
K758,http://wordnet-rdf.princeton.edu/wn31/106556133-n
K758,http://wordnet-rdf.princeton.edu/wn31/107010146-n
K758,http://wordnet-rdf.princeton.edu/wn31/200700164-v
K758,http://wordnet-rdf.princeton.edu/wn31/200748352-v
K758,http://wordnet-rdf.princeton.edu/wn31/202233837-v
K764,http://wordnet-rdf.princeton.edu/wn31/105315809-n
K764,http://wordnet-rdf.princeton.edu/wn31/106311183-n
K764,http://wordnet-rdf.princeton.edu/wn31/106311435-n
K764,http://wordnet-rdf.princeton.edu/wn31/108022396-n
K764,http://wordnet-rdf.princeton.edu/wn31/108524579-n
K764,http://wordnet-rdf.princeton.edu/wn31/109811996-n
K764,http://wordnet-rdf.princeton.edu/wn31/113619037-n
K764,http://wordnet-rdf.princeton.edu/wn31/113753809-n
K764,http://wordnet-rdf.princeton.edu/wn31/114088894-n
K764,http://wordnet-rdf.princeton.edu/wn31/200358789-v
K764,http://wordnet-rdf.princeton.edu/wn31/200358968-v
K764,http://wordnet-rdf.princeton.edu/wn31/200416323-v
K764,http://wordnet-rdf.princeton.edu/wn31/201285016-v
K764,http://wordnet-rdf.princeton.edu/wn31/201531982-v
K764,http://wordnet-rdf.princeton.edu/wn31/202562263-v
K764,http://wordnet-rdf.princeton.edu/wn31/202629812-v
K785,http://wordnet-rdf.princeton.edu/wn31/106311183-n
K835,http://wordnet-rdf.princeton.edu/wn31/105843270-n
K849,http://wordnet-rdf.princeton.edu/wn31/100210792-n
K849,http://wordnet-rdf.princeton.edu/wn31/100211646-n
K849,http://wordnet-rdf.princeton.edu/wn31/100729363-n
K849,http://wordnet-rdf.princeton.edu/wn31/100789388-n
K849,http://wordnet-rdf.princeton.edu/wn31/103291294-n
K849,http://wordnet-rdf.princeton.edu/wn31/105877099-n
K849,http://wordnet-rdf.princeton.edu/wn31/105989760-n
K849,http://wordnet-rdf.princeton.edu/wn31/106319755-n
K849,http://wordnet-rdf.princeton.edu/wn31/106410044-n
K849,http://wordnet-rdf.princeton.edu/wn31/106849649-n
K849,http://wordnet-rdf.princeton.edu/wn31/107053224-n
K849,http://wordnet-rdf.princeton.edu/wn31/107306035-n
K849,http://wordnet-rdf.princeton.edu/wn31/107306517-n
K849,http://wordnet-rdf.princeton.edu/wn31/107369614-n
K849,http://wordnet-rdf.princeton.edu/wn31/108583423-n
K849,http://wordnet-rdf.princeton.edu/wn31/108583557-n
K849,http://wordnet-rdf.princeton.edu/wn31/108584236-n
K849,http://wordnet-rdf.princeton.edu/wn31/108584413-n
K849,http://wordnet-rdf.princeton.edu/wn31/110076206-n
K849,http://wordnet-rdf.princeton.edu/wn31/114586552-n
K849,http://wordnet-rdf.princeton.edu/wn31/115291722-n
K849,http://wordnet-rdf.princeton.edu/wn31/115292365-n
K849,http://wordnet-rdf.princeton.edu/wn31/200353480-v
K849,http://wordnet-rdf.princeton.edu/wn31/201623891-v
K849,http://wordnet-rdf.princeton.edu/wn31/202615799-v
K849,http://wordnet-rdf.princeton.edu/wn31/202741293-v
K854,http://wordnet-rdf.princeton.edu/wn31/115195551-n
K854,http://wordnet-rdf.princeton.edu/wn31/202713847-v
K855,http://wordnet-rdf.princeton.edu/wn31/107348806-n
K855,http://wordnet-rdf.princeton.edu/wn31/115196354-n
K857,http://wordnet-rdf.princeton.edu/wn31/106319977-n
K857,http://wordnet-rdf.princeton.edu/wn31/201300709-v
K858,http://wordnet-rdf.princeton.edu/wn31/115168824-n
K859,http://wordnet-rdf.princeton.edu/wn31/301583264-s
K862,http://wordnet-rdf.princeton.edu/wn31/102675932-n
K862,http://wordnet-rdf.princeton.edu/wn31/104335467-n
K862,http://wordnet-rdf.princeton.edu/wn31/109955820-n
K864,http://wordnet-rdf.princeton.edu/wn31/107308725-n
K864,http://wordnet-rdf.princeton.edu/wn31/300123654-s
K868,http://wordnet-rdf.princeton.edu/wn31/114825764-n
K872,http://wordnet-rdf.princeton.edu/wn31/106704429-n
K876,http://wordnet-rdf.princeton.edu/wn31/113445816-n
K876,http://wordnet-rdf.princeton.edu/wn31/200394379-v
K879,http://wordnet-rdf.princeton.edu/wn31/100194074-n
K879,http://wordnet-rdf.princeton.edu/wn31/101213306-n
K879,http://wordnet-rdf.princeton.edu/wn31/102675001-n
K879,http://wordnet-rdf.princeton.edu/wn31/105763483-n
K879,http://wordnet-rdf.princeton.edu/wn31/107192097-n
K879,http://wordnet-rdf.princeton.edu/wn31/107384204-n
K880,http://wordnet-rdf.princeton.edu/wn31/300020824-a
K880,http://wordnet-rdf.princeton.edu/wn31/300046559-s
K880,http://wordnet-rdf.princeton.edu/wn31/300515313-s
K880,http://wordnet-rdf.princeton.edu/wn31/301199506-s
K883,http://wordnet-rdf.princeton.edu/wn31/102675461-n
K883,http://wordnet-rdf.princeton.edu/wn31/109780641-n
K884,http://wordnet-rdf.princeton.edu/wn31/109568300-n
K884,http://wordnet-rdf.princeton.edu/wn31/109965384-n
K884,http://wordnet-rdf.princeton.edu/wn31/110096886-n
K884,http://wordnet-rdf.princeton.edu/wn31/300454147-s
K884,http://wordnet-rdf.princeton.edu/wn31/300455086-s
K884,http://wordnet-rdf.princeton.edu/wn31/300968795-a
K884,http://wordnet-rdf.princeton.edu/wn31/300973438-a
K884,http://wordnet-rdf.princeton.edu/wn31/301079212-s
K884,http://wordnet-rdf.princeton.edu/wn31/301310022-s
K885,http://wordnet-rdf.princeton.edu/wn31/101142514-n
K887,http://wordnet-rdf.princeton.edu/wn31/115022988-n
K888,http://wordnet-rdf.princeton.edu/wn31/102679882-n
K888,http://wordnet-rdf.princeton.edu/wn31/102679990-n
K888,http://wordnet-rdf.princeton.edu/wn31/114617851-n
K888,http://wordnet-rdf.princeton.edu/wn31/114990133-n
K889,http://wordnet-rdf.princeton.edu/wn31/109783804-n
K892,http://wordnet-rdf.princeton.edu/wn31/100303687-n
K892,http://wordnet-rdf.princeton.edu/wn31/100435015-n
K894,http://wordnet-rdf.princeton.edu/wn31/114391888-n
K894,http://wordnet-rdf.princeton.edu/wn31/302148249-s
K896,http://wordnet-rdf.princeton.edu/wn31/105287864-n
K897,http://wordnet-rdf.princeton.edu/wn31/107106330-n
K920,http://wordnet-rdf.princeton.edu/wn31/115289537-n
K921,http://wordnet-rdf.princeton.edu/wn31/102672816-n
K921,http://wordnet-rdf.princeton.edu/wn31/102673012-n
K921,http://wordnet-rdf.princeton.edu/wn31/102673313-n
K921,http://wordnet-rdf.princeton.edu/wn31/114747789-n
K922,http://wordnet-rdf.princeton.edu/wn31/102673565-n
K923,http://wordnet-rdf.princeton.edu/wn31/101266736-n
K923,http://wordnet-rdf.princeton.edu/wn31/101529835-n
K923,http://wordnet-rdf.princeton.edu/wn31/102908252-n
K923,http://wordnet-rdf.princeton.edu/wn31/106835082-n
K923,http://wordnet-rdf.princeton.edu/wn31/107099567-n
K923,http://wordnet-rdf.princeton.edu/wn31/107146219-n
K923,http://wordnet-rdf.princeton.edu/wn31/107170369-n
K923,http://wordnet-rdf.princeton.edu/wn31/114458332-n
K923,http://wordnet-rdf.princeton.edu/wn31/200985365-v
K923,http://wordnet-rdf.princeton.edu/wn31/201015376-v
K923,http://wordnet-rdf.princeton.edu/wn31/300545627-s
K931,http://wordnet-rdf.princeton.edu/wn31/109779015-n
K931,http://wordnet-rdf.princeton.edu/wn31/114608023-n
K931,http://wordnet-rdf.princeton.edu/wn31/301992640-s
K933,http://wordnet-rdf.princeton.edu/wn31/104663006-n
K933,http://wordnet-rdf.princeton.edu/wn31/104726275-n
K940,http://wordnet-rdf.princeton.edu/wn31/106171322-n
K941,http://wordnet-rdf.princeton.edu/wn31/106766264-n
K941,http://wordnet-rdf.princeton.edu/wn31/107167656-n
K942,http://wordnet-rdf.princeton.edu/wn31/301623076-s
K944,http://wordnet-rdf.princeton.edu/wn31/105476501-n
K956,http://wordnet-rdf.princeton.edu/wn31/109784323-n
K956,http://wordnet-rdf.princeton.edu/wn31/113825370-n
K956,http://wordnet-rdf.princeton.edu/wn31/114800963-n
K956,http://wordnet-rdf.princeton.edu/wn31/300032087-a
K956,http://wordnet-rdf.princeton.edu/wn31/300034823-a
K956,http://wordnet-rdf.princeton.edu/wn31/300035578-a
K956,http://wordnet-rdf.princeton.edu/wn31/300037570-a
K956,http://wordnet-rdf.princeton.edu/wn31/300038863-a
K956,http://wordnet-rdf.princeton.edu/wn31/300040548-a
K956,http://wordnet-rdf.princeton.edu/wn31/300041583-a
K956,http://wordnet-rdf.princeton.edu/wn31/300041840-a
K956,http://wordnet-rdf.princeton.edu/wn31/300042258-a
K956,http://wordnet-rdf.princeton.edu/wn31/300042677-a
K956,http://wordnet-rdf.princeton.edu/wn31/300043630-a
K956,http://wordnet-rdf.princeton.edu/wn31/300930614-s
K956,http://wordnet-rdf.princeton.edu/wn31/301519363-s
K956,http://wordnet-rdf.princeton.edu/wn31/301664870-s
K957,http://wordnet-rdf.princeton.edu/wn31/114608290-n
K959,http://wordnet-rdf.princeton.edu/wn31/104924469-n
K960,http://wordnet-rdf.princeton.edu/wn31/114651833-n
K961,http://wordnet-rdf.princeton.edu/wn31/114749396-n
K962,http://wordnet-rdf.princeton.edu/wn31/102680290-n
K964,http://wordnet-rdf.princeton.edu/wn31/113350663-n
K969,http://wordnet-rdf.princeton.edu/wn31/110335495-n
K969,http://wordnet-rdf.princeton.edu/wn31/300039235-s
K970,http://wordnet-rdf.princeton.edu/wn31/105910447-n
K971,http://wordnet-rdf.princeton.edu/wn31/100408356-n
K971,http://wordnet-rdf.princeton.edu/wn31/104292941-n
K971,http://wordnet-rdf.princeton.edu/wn31/104642461-n
K971,http://wordnet-rdf.princeton.edu/wn31/113461236-n
K971,http://wordnet-rdf.princeton.edu/wn31/113540166-n
K971,http://wordnet-rdf.princeton.edu/wn31/114030430-n
K971,http://wordnet-rdf.princeton.edu/wn31/114554805-n
K973,http://wordnet-rdf.princeton.edu/wn31/109784701-n
K973,http://wordnet-rdf.princeton.edu/wn31/109786620-n
K973,http://wordnet-rdf.princeton.edu/wn31/110665050-n
K973,http://wordnet-rdf.princeton.edu/wn31/110768791-n
K975,http://wordnet-rdf.princeton.edu/wn31/109928821-n
K979,http://wordnet-rdf.princeton.edu/wn31/109787123-n
K981,http://wordnet-rdf.princeton.edu/wn31/100933662-n
K983,http://wordnet-rdf.princeton.edu/wn31/110672393-n
K984,http://wordnet-rdf.princeton.edu/wn31/107010028-n
K988,http://wordnet-rdf.princeton.edu/wn31/100917978-n
K993,http://wordnet-rdf.princeton.edu/wn31/102735077-n
K996,http://wordnet-rdf.princeton.edu/wn31/109224876-n
K1000,http://wordnet-rdf.princeton.edu/wn31/101131305-n
K1000,http://wordnet-rdf.princeton.edu/wn31/105765046-n
K1000,http://wordnet-rdf.princeton.edu/wn31/105993821-n
K1000,http://wordnet-rdf.princeton.edu/wn31/200159688-v
K1001,http://wordnet-rdf.princeton.edu/wn31/100372821-n
K1001,http://wordnet-rdf.princeton.edu/wn31/107968050-n
K1001,http://wordnet-rdf.princeton.edu/wn31/113387866-n
K1001,http://wordnet-rdf.princeton.edu/wn31/113446038-n
K1001,http://wordnet-rdf.princeton.edu/wn31/300883689-s
K1002,http://wordnet-rdf.princeton.edu/wn31/300029882-s
K1002,http://wordnet-rdf.princeton.edu/wn31/300048680-s
K1005,http://wordnet-rdf.princeton.edu/wn31/113396777-n
K1014,http://wordnet-rdf.princeton.edu/wn31/302003975-s
K1015,http://wordnet-rdf.princeton.edu/wn31/104677185-n
K1016,http://wordnet-rdf.princeton.edu/wn31/100589635-n
K1016,http://wordnet-rdf.princeton.edu/wn31/109780826-n
K1016,http://wordnet-rdf.princeton.edu/wn31/109930014-n
K1019,http://wordnet-rdf.princeton.edu/wn31/100619974-n
K1019,http://wordnet-rdf.princeton.edu/wn31/105670377-n
K1019,http://wordnet-rdf.princeton.edu/wn31/106752258-n
K1019,http://wordnet-rdf.princeton.edu/wn31/113376000-n
K1019,http://wordnet-rdf.princeton.edu/wn31/113427135-n
K1020,http://wordnet-rdf.princeton.edu/wn31/100711408-n
K1023,http://wordnet-rdf.princeton.edu/wn31/200866574-v
K1024,http://wordnet-rdf.princeton.edu/wn31/106322547-n
K1024,http://wordnet-rdf.princeton.edu/wn31/300927498-s
K1025,http://wordnet-rdf.princeton.edu/wn31/102678841-n
K1025,http://wordnet-rdf.princeton.edu/wn31/106104381-n
K1025,http://wordnet-rdf.princeton.edu/wn31/109783091-n
K1027,http://wordnet-rdf.princeton.edu/wn31/106835460-n
K1027,http://wordnet-rdf.princeton.edu/wn31/300044980-a
K1027,http://wordnet-rdf.princeton.edu/wn31/300653922-s
K1027,http://wordnet-rdf.princeton.edu/wn31/300806846-s
K1027,http://wordnet-rdf.princeton.edu/wn31/301748764-s
K1027,http://wordnet-rdf.princeton.edu/wn31/301815474-s
K1027,http://wordnet-rdf.princeton.edu/wn31/301817105-a
K1029,http://wordnet-rdf.princeton.edu/wn31/109075641-n
K1029,http://wordnet-rdf.princeton.edu/wn31/114651998-n
K1030,http://wordnet-rdf.princeton.edu/wn31/102154592-n
K1030,http://wordnet-rdf.princeton.edu/wn31/105317490-n
K1037,http://wordnet-rdf.princeton.edu/wn31/101248497-n
K1037,http://wordnet-rdf.princeton.edu/wn31/104630470-n
K1037,http://wordnet-rdf.princeton.edu/wn31/104733982-n
K1037,http://wordnet-rdf.princeton.edu/wn31/105848940-n
K1037,http://wordnet-rdf.princeton.edu/wn31/106880268-n
K1037,http://wordnet-rdf.princeton.edu/wn31/109389659-n
K1037,http://wordnet-rdf.princeton.edu/wn31/109526814-n
K1037,http://wordnet-rdf.princeton.edu/wn31/110366123-n
K1037,http://wordnet-rdf.princeton.edu/wn31/300075202-s
K1037,http://wordnet-rdf.princeton.edu/wn31/301338661-s
K1037,http://wordnet-rdf.princeton.edu/wn31/301408930-a
K1037,http://wordnet-rdf.princeton.edu/wn31/301574358-a
K1037,http://wordnet-rdf.princeton.edu/wn31/301575285-a
K1037,http://wordnet-rdf.princeton.edu/wn31/301578429-a
K1037,http://wordnet-rdf.princeton.edu/wn31/301582180-a
K1037,http://wordnet-rdf.princeton.edu/wn31/301599632-s
K1037,http://wordnet-rdf.princeton.edu/wn31/301959465-s
K1037,http://wordnet-rdf.princeton.edu/wn31/302290719-s
K1044,http://wordnet-rdf.princeton.edu/wn31/105635465-n
K1044,http://wordnet-rdf.princeton.edu/wn31/109563541-n
K1055,http://wordnet-rdf.princeton.edu/wn31/105822288-n
K1055,http://wordnet-rdf.princeton.edu/wn31/106035684-n
K1055,http://wordnet-rdf.princeton.edu/wn31/109489410-n
K1058,http://wordnet-rdf.princeton.edu/wn31/104849463-n
K1058,http://wordnet-rdf.princeton.edu/wn31/105089855-n
K1058,http://wordnet-rdf.princeton.edu/wn31/106367922-n
K1058,http://wordnet-rdf.princeton.edu/wn31/106800007-n
K1058,http://wordnet-rdf.princeton.edu/wn31/106807073-n
K1058,http://wordnet-rdf.princeton.edu/wn31/107081631-n
K1058,http://wordnet-rdf.princeton.edu/wn31/107253354-n
K1058,http://wordnet-rdf.princeton.edu/wn31/108508037-n
K1058,http://wordnet-rdf.princeton.edu/wn31/200465600-v
K1058,http://wordnet-rdf.princeton.edu/wn31/200899077-v
K1058,http://wordnet-rdf.princeton.edu/wn31/200991233-v
K1058,http://wordnet-rdf.princeton.edu/wn31/200992687-v
K1058,http://wordnet-rdf.princeton.edu/wn31/200992844-v
K1058,http://wordnet-rdf.princeton.edu/wn31/201035399-v
K1058,http://wordnet-rdf.princeton.edu/wn31/201153447-v
K1058,http://wordnet-rdf.princeton.edu/wn31/201163215-v
K1058,http://wordnet-rdf.princeton.edu/wn31/202253826-v
K1058,http://wordnet-rdf.princeton.edu/wn31/202607453-v
K1060,http://wordnet-rdf.princeton.edu/wn31/200303245-v
K1060,http://wordnet-rdf.princeton.edu/wn31/200413217-v
K1060,http://wordnet-rdf.princeton.edu/wn31/200413621-v
K1060,http://wordnet-rdf.princeton.edu/wn31/200413918-v
K1072,http://wordnet-rdf.princeton.edu/wn31/102697285-n
K1072,http://wordnet-rdf.princeton.edu/wn31/102697521-n
K1072,http://wordnet-rdf.princeton.edu/wn31/106816015-n
K1072,http://wordnet-rdf.princeton.edu/wn31/107535012-n
K1072,http://wordnet-rdf.princeton.edu/wn31/200874096-v
K1072,http://wordnet-rdf.princeton.edu/wn31/201786469-v
K1073,http://wordnet-rdf.princeton.edu/wn31/102800851-n
K1073,http://wordnet-rdf.princeton.edu/wn31/103909987-n
K1073,http://wordnet-rdf.princeton.edu/wn31/114455855-n
K1079,http://wordnet-rdf.princeton.edu/wn31/103384189-n
K1079,http://wordnet-rdf.princeton.edu/wn31/103385713-n
K1079,http://wordnet-rdf.princeton.edu/wn31/103385972-n
K1092,http://wordnet-rdf.princeton.edu/wn31/104618236-n
K1092,http://wordnet-rdf.princeton.edu/wn31/105659525-n
K1092,http://wordnet-rdf.princeton.edu/wn31/105801218-n
K1092,http://wordnet-rdf.princeton.edu/wn31/105827293-n
K1092,http://wordnet-rdf.princeton.edu/wn31/105829462-n
K1092,http://wordnet-rdf.princeton.edu/wn31/105832256-n
K1092,http://wordnet-rdf.princeton.edu/wn31/106638953-n
K1092,http://wordnet-rdf.princeton.edu/wn31/106752739-n
K1092,http://wordnet-rdf.princeton.edu/wn31/106753097-n
K1092,http://wordnet-rdf.princeton.edu/wn31/106754000-n
K1092,http://wordnet-rdf.princeton.edu/wn31/108587931-n
K1092,http://wordnet-rdf.princeton.edu/wn31/109201896-n
K1092,http://wordnet-rdf.princeton.edu/wn31/109317890-n
K1092,http://wordnet-rdf.princeton.edu/wn31/114403234-n
K1092,http://wordnet-rdf.princeton.edu/wn31/200634289-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200636134-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200774234-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200894688-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200894956-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200895399-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200895742-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200896259-v
K1092,http://wordnet-rdf.princeton.edu/wn31/200907805-v
K1093,http://wordnet-rdf.princeton.edu/wn31/100172070-n
K1093,http://wordnet-rdf.princeton.edu/wn31/100174610-n
K1093,http://wordnet-rdf.princeton.edu/wn31/102732781-n
K1093,http://wordnet-rdf.princeton.edu/wn31/102732963-n
K1093,http://wordnet-rdf.princeton.edu/wn31/103187746-n
K1093,http://wordnet-rdf.princeton.edu/wn31/103190246-n
K1093,http://wordnet-rdf.princeton.edu/wn31/103190430-n
K1093,http://wordnet-rdf.princeton.edu/wn31/103223248-n
K1093,http://wordnet-rdf.princeton.edu/wn31/104459089-n
K1093,http://wordnet-rdf.princeton.edu/wn31/105534354-n
K1093,http://wordnet-rdf.princeton.edu/wn31/107082884-n
K1093,http://wordnet-rdf.princeton.edu/wn31/109996081-n
K1093,http://wordnet-rdf.princeton.edu/wn31/201673442-v
K1093,http://wordnet-rdf.princeton.edu/wn31/201960567-v
K1093,http://wordnet-rdf.princeton.edu/wn31/202104619-v
K1093,http://wordnet-rdf.princeton.edu/wn31/202342999-v
K1097,http://wordnet-rdf.princeton.edu/wn31/103511704-n
K1097,http://wordnet-rdf.princeton.edu/wn31/103511871-n
K1108,http://wordnet-rdf.princeton.edu/wn31/105521732-n
K1112,http://wordnet-rdf.princeton.edu/wn31/103101244-n
K1113,http://wordnet-rdf.princeton.edu/wn31/104003842-n
K1115,http://wordnet-rdf.princeton.edu/wn31/104345614-n
K1125,http://wordnet-rdf.princeton.edu/wn31/104559119-n
K1127,http://wordnet-rdf.princeton.edu/wn31/103043932-n
